distID,District,County,white_district,black_district,hispanic_district,asian_district,nathawaiian_district,NativeAmerica_district,multi_district,lep_district,iiep_district,lowInc_district,home_district
200930170240000,Allendale CCSD 17,Wabash,94.4,0,4,0.8,0,0,0.8,0.8,17.5,57.9,12.7
260290020260000,V I T CUSD 2,Fulton,93.6,0,4,0,0,0,2.4,0,15.1,46.4,3.4
340490680020000,Oak Grove SD 68,Lake,72.8,1.4,4,14.1,0,0,7.7,4.5,18.6,0,0
480720630020000,Norwood ESD 63,Peoria,84.9,5.6,4,0.7,0,0.4,4.5,0.2,15.8,58.4,1.6
530903090160000,East Peoria CHSD 309,Tazewell,89.2,2.1,4,0.5,0.2,0.4,3.5,0,17.1,51.5,2.3
050162030170000,New Trier Twp HSD 203,Cook,85.3,0.6,3.9,7.4,0,0.1,2.7,0.3,15,3.9,0.1
080892010260000,Dakota CUSD 201,Stephenson,91.9,1,3.9,0.8,0.1,0.1,2.1,0,12.6,35.2,0.4
170532320020000,Dwight Common SD 232,Livingston,94.7,0.2,3.9,0.4,0,0.2,0.7,0.5,14.1,42.7,0.5
280061150020000,Princeton ESD 115,Bureau,91.1,1.2,3.9,1.2,0,0.3,2.2,0,18,45.1,1.3
280372230260000,Orion CUSD 223,Henry,93,0.6,3.9,0.2,0,0.1,2.2,0,16.3,11.2,0
340491090020000,Deerfield SD 109,Lake,88,0.3,3.9,4.4,0.1,0.1,3.2,2.3,12.9,0.7,0
050160270020000,Northbrook ESD 27,Cook,81.7,0.9,3.8,11.9,0,0,1.8,4.3,15.9,2.7,0
170640190260000,Ridgeview CUSD 19,McLean,92,2,3.8,0,0,0.5,1.7,0.2,10.5,45.5,3
320380060260000,Cissna Park CUSD 6,Iroquois,94.5,0.7,3.8,1,0,0,0,0,11.1,16.3,0
500821960260000,Dupo CUSD 196,Saint Clair,85.3,4.2,3.8,0.3,0,0.4,5.9,0.7,18,66.1,2.4
010691170220000,Jacksonville SD 117,Morgan,77.5,8.9,3.7,0.5,0.1,0.1,9.2,2.4,18.8,65,2.5
240320730170000,Gardner S Wilmington Twp HSD 73,Grundy,95.3,0.5,3.7,0.5,0,0,0,0,12.6,28.8,1.6
340490670050000,Lake Forest SD 67,Lake,86.8,0.8,3.7,5.8,0,0,3,0.9,12,1.7,0.2
340491030020000,Lincolnshire-Prairieview SD 103,Lake,56.2,0.7,3.7,34.9,1,0.1,3.3,8.5,12.9,3.2,0
500821150020000,Whiteside SD 115,Saint Clair,38.3,46.9,3.7,1.9,0,0.2,8.9,0,21.4,50.9,2.2
130140710160000,Central CHSD 71,Clinton,95.3,0.7,3.6,0.4,0,0,0,0.5,10.8,23.3,0.4
130412010170000,Mt Vernon Twp HSD 201,Jefferson,73.8,15.9,3.6,1.3,0,0.2,5.3,0.5,19.9,53.8,5.3
260621850260000,Macomb CUSD 185,McDonough,76.8,9.5,3.6,2.7,0,0.3,7.1,2.9,15.4,50.2,2.1
300910430040000,County of Union Sch Dist No43,Union,93.5,0.2,3.6,0.9,0,0.2,1.6,1.1,15.3,53,0.9
390550010260000,Argenta-Oreana CUSD 1,Macon,87,3.2,3.6,1.2,0,0.2,4.8,0.1,12.3,48.9,0.4
500822010170000,Belleville Twp HSD 201,Saint Clair,51.3,36.6,3.6,1.8,0.2,0.1,6.3,0.4,17.9,43.6,3.8
510840050260000,Ball Chatham CUSD 5,Sangamon,81.8,5.6,3.6,3.8,0,0.1,5.2,1.8,9.9,22.3,1.2
56099209U260000,Wilmington CUSD 209U,Will,91.7,0.4,3.6,0.4,0,0.7,3.2,0.6,14.3,46.2,0.6
56099255U260000,Reed Custer CUSD 255U,Will,91.5,0.6,3.6,0.7,0,0.3,3.2,0.9,13.4,47,2
080892020260000,Lena Winslow CUSD 202,Stephenson,93.2,2.2,3.5,1,0.1,0,0.1,1.2,10.9,40.4,0.6
110150020260000,Mattoon CUSD 2,Coles,88.7,3,3.5,0.7,0,0.1,3.9,0.1,15.6,59.4,1.6
211000050260000,Carterville CUSD 5,Williamson,86.9,2.7,3.5,1.5,0,0,5.3,0.5,13.6,43.8,1
280063400260000,Bureau Valley CUSD 340,Bureau,93.9,0.3,3.5,0.5,0,0.2,1.7,0,21.7,52,0.4
500821100040000,Grant CCSD 110,Saint Clair,49,38.8,3.5,0.5,0.2,0.3,7.8,0.2,22.1,54.3,1.4
130141415020000,St Rose SD 14-15,Clinton,96.6,0,3.4,0,0,0,0,0,12.8,19.5,0.7
280372240260000,Galva CUSD 224,Henry,91.7,3.3,3.4,0.2,0,0,1.4,0,17.9,53.2,3.4
280880010260000,Bradford CUSD 1,Stark,90.6,1.3,3.4,1.3,0,0,3.4,0.7,6,47.7,0
060161010020000,Western Springs SD 101,Cook,94.3,0.3,3.3,1.6,0,0.1,0.3,0.1,9.4,0.2,0.1
080083080260000,Eastland CUSD 308,Carroll,93.4,0.2,3.3,0.5,0,0.2,2.5,0.2,13.8,44,0.3
110213010260000,Tuscola CUSD 301,Douglas,93.1,0.2,3.3,1.1,0.1,0,2.2,0.9,16.2,39.1,0.4
170530080260000,Prairie Central CUSD 8,Livingston,89.8,1.2,3.3,0.5,0.1,0.3,4.7,0.4,15.1,44.9,1
320380030260000,Donovan CUSD 3,Iroquois,93.1,2.7,3.3,0,0,0,0.9,1.5,17.4,53.5,3.9
470712210260000,Forrestville Valley CUSD 221,Ogle,92,0.6,3.3,0.5,0,0.1,3.6,0,14.1,34.3,0
211000020260000,Marion CUSD 2,Williamson,81.6,8.1,3.2,1.2,0,0.2,5.7,0.4,16.2,54.4,4.3
480723270260000,Illini Bluffs CUSD 327,Peoria,92.1,0.9,3.2,0.2,0,0.4,3.2,0,16.6,24.4,1.5
480723280030000,Hollis Cons SD 328,Peoria,94.2,0.6,3.2,0,0,0,1.9,0,6.5,16.1,0.6
530907020260000,Tremont CUSD 702,Tazewell,93.1,1,3.2,0.5,0,0.1,2.1,0,12.1,17,0.7
120170020260000,Robinson CUSD 2,Crawford,91.6,1.4,3.1,0.2,0,0,3.6,0,17.5,52,1.7
170640040260000,Heyworth CUSD 4,McLean,93.1,0.6,3.1,0.2,0,0,3,0.1,13.4,29.3,2.2
280065000150000,Princeton HSD 500,Bureau,92.1,1.4,3.1,1.9,0,0.4,1.2,0,16.1,34.1,1.9
340491150160000,Lake Forest CHSD 115,Lake,90.8,1.1,3.1,3.3,0.1,0.1,1.4,0.5,17.4,3.6,0
350500950040000,Grand Ridge CCSD 95,La Salle,96.1,0,3.1,0.4,0.4,0,0,0.4,15.8,28.6,1.5
390550610250000,Decatur SD 61,Macon,38.4,46.3,3.1,0.9,0.1,0.2,11,0.9,13.9,75.1,0.6
410570120260000,Madison CUSD 12,Madison,5.4,89.3,3.1,0,0,0,2.2,1.2,7.9,97.7,14.1
480722650260000,Farmington Central CUSD 265,Peoria,93.1,0.4,3.1,0.3,0.1,0,3,0,12.4,46.3,0.3
480723100160000,Limestone CHSD 310,Peoria,78.3,13.9,3.1,0.5,0.1,0.1,4,0.1,16.3,48.1,0.7
500821750020000,Harmony Emge SD 175,Saint Clair,49.1,41,3.1,0.2,0,0,6.5,0.6,13.9,62.4,0.4
030250400260000,Effingham CUSD 40,Effingham,92.2,0.7,3,0.9,0,0.2,3,0.9,17.8,49.5,2.2
120800010260000,East Richland CUSD 1,Richland,92.6,0.6,3,0.9,0.1,0.1,2.6,0.8,15.2,58.9,5.4
130410820020000,Bethel SD 82,Jefferson,77.6,6.7,3,1.2,0,0,11.5,0,18.8,84.2,19.4
130581330020000,Central City SD 133,Marion,87.9,2,3,0,0,0,7.1,0,17.2,57.2,8.8
330482760260000,Abingdon-Avon CUSD 276,Knox,92,1.5,3,0.1,0,0.3,3.1,0,13.3,56.2,2.9
330943040260000,United CUSD 304,Warren,91.8,2.9,3,0.4,0.7,0.3,0.7,1.2,12.1,51.1,0.8
340490700020000,Libertyville SD 70,Lake,83.9,0.9,3,6,0,0.7,5.5,1.8,6.9,5.2,0.2
480720700020000,Monroe SD 70,Peoria,90.3,3,3,1.7,0,0.3,1.7,0,6,26.4,0
480723250260000,Peoria Heights CUSD 325,Peoria,74.6,9.5,3,0.7,0.1,0,12,0,17.5,60.3,2.4
510652000260000,Greenview CUSD 200,Menard,94.4,0.4,3,0,0,0,2.2,0,23.3,41.9,0.4
540920020260000,Westville CUSD 2,Vermilion,91.7,0.7,3,0.4,0,0.5,3.7,0.1,18.2,65.4,3
070161490020000,Dolton SD 149,Cook,0.6,96.1,2.9,0.1,0,0.1,0.2,3.3,12.9,98.8,1.4
160194250260000,Indian Creek CUSD 425,Dekalb,94.3,1.3,2.9,0.3,0,0,1.2,1.2,14.1,31.3,2.3
210281960260000,Sesser-Valier CUSD 196,Franklin,93.9,0,2.9,0.4,0,0.6,2.2,0,11.9,49.2,2.2
330362350260000,West Central CUSD 235,Henderson,93.5,0.3,2.9,0,0,0.3,2.9,0.3,13.8,61.2,0.9
410570010260000,Roxana CUSD 1,Madison,90.1,2.4,2.9,0.5,0,0.1,4.1,0.2,14.5,60.5,2.6
410570070260000,Edwardsville CUSD 7,Madison,81.4,7.7,2.9,2.1,0.3,0.3,5.4,0.8,9.8,22.7,0.2
480723230260000,Dunlap CUSD 323,Peoria,69.2,6,2.9,17.9,0.1,0.1,3.9,5.3,12,11.8,0.1
530900510020000,Central SD 51,Tazewell,90.9,0.6,2.9,2.2,0.1,0.2,3,1.4,12.1,16.6,11
010092620260000,A-C Central CUSD 262,Cass,93.6,2.5,2.8,0,0,0.2,0.8,0,15.3,47.8,2.1
300733000260000,Duquoin CUSD 300,Perry,83.8,5.3,2.8,0.2,0,0.2,7.6,0,17.2,56.5,1.2
410570150030000,Wood River-Hartford ESD 15,Madison,92.1,1.4,2.8,0.1,0,0,3.6,0,18.8,68.7,9.1
450670040260000,Columbia CUSD 4,Monroe,93.7,0.6,2.8,0.9,0,0.1,1.9,0.1,8.3,13.8,0.1
500821600040000,Millstadt CCSD 160,Saint Clair,92.2,2.3,2.8,1.1,0,0.3,1.4,0.1,22.9,12.1,0.9
530907010260000,Deer Creek-Mackinaw CUSD 701,Tazewell,94.7,0.9,2.8,0.5,0.3,0.2,0.6,0.1,13.4,28.4,1
531020110260000,El Paso-Gridley CUSD 11,Woodford,92.4,1.2,2.8,0.4,0,0.4,2.8,0.3,11.6,37.9,0.6
130140600020000,Germantown SD 60,Clinton,96.5,0.4,2.7,0,0,0.4,0,0.4,14.6,16.9,1.9
130581350020000,Centralia SD 135,Marion,72.6,15.8,2.7,0.2,0,0.2,8.5,0.4,23.8,99.7,5.1
130950150040000,Ashley CCSD 15,Washington,96,1.3,2.7,0,0,0,0,0,15.4,63.8,8.1
170534350040000,Odell CCSD 435,Livingston,96.7,0,2.7,0,0,0,0.7,0,12.7,52,0.7
330482080260000,R O W V A CUSD 208,Knox,94.4,0.8,2.7,0.2,0.3,0,1.7,0.2,13.4,47.6,0.3
480723260260000,Princeville CUSD 326,Peoria,92.6,2.5,2.7,1.4,0,0.3,0.5,2.1,10.6,30.8,1
510841860250000,Springfield SD 186,Sangamon,46.1,39.2,2.7,2.1,0.1,0.2,9.6,1,20.9,67.1,3
540920010260000,Bismarck Henning CUSD,Vermilion,94.3,0.3,2.7,0.8,0,0.1,1.7,0.1,11.5,35.3,0.9
050160350020000,Glencoe SD 35,Cook,89.6,0.4,2.6,3.8,0,0.2,3.4,0.8,14.9,1.8,0
120510200260000,Lawrence County CUD 20,Lawrence,94.8,1,2.6,0.3,0,0,1.3,0.7,14.2,55.2,1.1
130410800020000,Mount Vernon SD 80,Jefferson,56.4,28.5,2.6,1.4,0,0,11.1,2.5,18.8,83.7,12.3
210610380260000,Joppa-Maple Grove UD 38,Massac,88.2,1.8,2.6,0,0,0.4,7,0,10.3,71.2,8.1
260343270040000,Dallas ESD 327,Hancock,93.1,0,2.6,1.1,0,0,3.2,0,14.8,97.9,5.3
330482020260000,Knoxville CUSD 202,Knox,92.9,0.5,2.6,0.2,0.1,0.2,3.5,0,11.8,46.6,0.7
410570110260000,Alton CUSD 11,Madison,57.6,29.9,2.6,0.6,0,0.2,9.1,0.6,20.1,67.1,1.5
500820700040000,Freeburg CCSD 70,Saint Clair,95.2,0.1,2.6,0.5,0,0,1.6,0.5,7.9,9.5,0.9
010750120260000,Western CUSD 12,Pike,96.2,0.5,2.5,0,0,0.2,0.7,0.3,9.6,60.8,5.7
050160360020000,Winnetka SD 36,Cook,90,0.3,2.5,2.9,0,0.2,4.1,0.4,18.6,0.1,0
110230040260000,Paris CUSD 4,Edgar,95.4,0,2.5,0.6,0.1,0,1.4,0.3,10.4,33.5,1
130582000170000,Centralia HSD 200,Marion,78.2,9.5,2.5,0.6,0.1,0.1,9,0,18.2,66.1,5
170534380040000,Saunemin CCSD 438,Livingston,88.1,0,2.5,0,0,0,9.3,0,10.2,47.5,0
300910370040000,Anna CCSD 37,Union,93.7,0.9,2.5,1.3,0,0.3,1.3,1.1,17.9,55.8,3.2
300910810160000,Anna Jonesboro CHSD 81,Union,94.4,0.6,2.5,0.8,0,0,1.7,0.2,13.9,38.3,2.1
390740050260000,Bement CUSD 5,Piatt,93.3,0.8,2.5,0,0.3,0.6,2.5,0.3,19.7,50.8,0.6
410570050260000,Highland CUSD 5,Madison,93.8,0.4,2.5,0.9,0,0.2,2.3,0.5,20.3,34.2,2.9
470980020260000,River Bend CUSD 2,Whiteside,94.5,0.1,2.5,0.7,0,0,2.3,0.1,14.1,40.9,1
500820300030000,St Libory Cons SD 30,Saint Clair,95,0,2.5,0,0,0,2.5,0,15,31.3,3.8
531021220170000,County of Woodford School,Woodford,91.3,1.1,2.5,1.5,0,0.1,3.5,0,6.4,15.6,0.3
050160290020000,Sunset Ridge SD 29,Cook,91.4,0,2.4,5.7,0.4,0,0,3.7,20.4,1.2,0
050160370020000,Avoca SD 37,Cook,58.3,1.5,2.4,24.8,0.1,1.1,11.6,11.8,9.3,7.9,0
130580010030000,Raccoon Cons SD 1,Marion,93.3,3.2,2.4,0.4,0.4,0,0.4,0,23.8,69,7.1
300730500020000,Pinckneyville SD 50,Perry,91.7,0.6,2.4,0.7,0,0,4.6,0,11,46.2,0.6
320381240260000,Milford Area PSD 124,Iroquois,91.6,2.6,2.4,0.2,0,0,3.2,0,8.4,60.3,0.2
320382490260000,Crescent Iroquois CUSD 249,Iroquois,94,0,2.4,0,0,0,3.6,2.4,16.9,42.2,0
530907090260000,Morton CUSD 709,Tazewell,91.8,1.4,2.4,2.1,0,0.2,2.1,1.7,14.1,19.6,0.3
120170040260000,Oblong CUSD 4,Crawford,95,0.3,2.3,1,0,0,1.5,0,16.8,49.3,1.3
130580070040000,Iuka CCSD 7,Marion,95.4,0,2.3,1.4,0,0,0.9,0.5,20.3,52.1,8.8
260343170040000,Carthage ESD 317,Hancock,95.7,1.1,2.3,0.7,0,0.2,0,2,7.7,51.7,2.9
280881000260000,Stark County CUSD 100,Stark,93.3,1.1,2.3,1,0,0.9,1.4,1,21.1,45.8,2.9
470980010260000,Erie CUSD 1,Whiteside,94.9,0.2,2.3,0.3,0,0.3,2.1,0,15.7,33.3,1.8
530901080020000,Pekin PSD 108,Tazewell,91.8,0.7,2.3,0.5,0.1,0.3,4.3,0.1,17.9,66.6,3.7
530903080160000,Washington CHSD 308,Tazewell,91.5,1.2,2.3,1.5,0.1,0.5,3,0.2,9,30.4,6.4
530907030260000,Delavan CUSD 703,Tazewell,92.8,1.9,2.3,1.1,0,0,1.9,0.6,22.1,49.3,2.3
030030020260000,Bond County CUSD 2,Bond,90.4,2.4,2.2,0.7,0.1,0.2,4.1,0.1,18.5,50.4,3.3
030680120260000,Litchfield CUSD 12,Montgomery,92.6,1.1,2.2,1.3,0.5,0.1,2.2,0,15.1,58.8,4.9
041013220260000,Durand CUSD 322,Winnebago,93.8,0.8,2.2,0.3,0,0,2.8,0,12.5,31.4,0.5
170540230260000,Mt Pulaski CUSD 23,Logan,95.6,1.3,2.2,0.2,0,0,0.7,0.4,12.8,41.2,4
170540920040000,West Lincoln-Broadwell ESD 92,Logan,86.1,2.2,2.2,2.2,0.6,0,6.7,0.6,12.8,31.1,1.1
170640160260000,Olympia CUSD 16,McLean,93.5,0.8,2.2,0.4,0.2,0,2.8,0.1,15,38.9,0.7
210610010260000,Massac UD 1,Massac,83.6,6.8,2.2,0.4,0,0.1,6.9,0,12.2,59.6,0.9
410570080260000,Bethalto CUSD 8,Madison,91.5,2,2.2,0.7,0.2,0.2,3.3,1,14.6,53.1,1.1
470711440030000,Kings Cons SD 144,Ogle,94.4,0,2.2,0,0,0,3.4,0,15.7,29.2,0
530903030160000,Pekin CSD 303,Tazewell,92.1,1.1,2.2,0.7,0.1,0.8,3,0.1,13.8,49.7,0.6
010011720220000,Quincy SD 172,Adams,81.2,10.6,2.1,1,0.1,0.1,4.8,0.3,17.1,61.4,1.8
010050010260000,Brown County CUSD 1,Brown,95.4,0.6,2.1,0.1,0,0.3,1.5,0.3,5.6,48,2.4
080431190220000,East Dubuque USD 119,Jo Daviess,93,1.1,2.1,0.6,0.1,0,3.1,0.4,11.8,31.6,0.3
130950100260000,West Washington Co CUD 10,Washington,95.5,0,2.1,0.2,1.3,0,0.9,0.5,16.3,32.5,5.5
170200180260000,Blue Ridge CUSD 18,Dewitt,94.1,0.7,2.1,0.2,0,0.6,2.1,0,10.1,46.9,3.5
200830030260000,Harrisburg CUSD 3,Saline,84.4,4.3,2.1,1.8,0,0.1,7.2,0,18.5,62.2,2.4
320460020260000,Herscher CUSD 2,Kankakee,93.7,0.8,2.1,0.4,0.2,0.1,2.7,0.5,12.9,30.5,0.4
480723210260000,Il Valley Central USD 321,Peoria,92.6,0.9,2.1,0.5,0.2,0.4,3.4,0.4,15.3,37.6,0.6
510840100260000,Auburn CUSD 10,Sangamon,92,0.7,2.1,0.4,0,0.4,4.4,0,14.6,35.4,5.8
070169010250000,Southland College Prep,Cook,2.2,93.9,2,0.2,0,0,1.6,0.4,12.1,57.3,0.6
080083990260000,Chadwick-Milledgeville CUSD 399,Carroll,92.4,1.3,2,0.9,0,0.2,3.2,0,15.2,42.4,0.6
110213050260000,Arthur CUSD 305,Douglas,94.9,0.7,2,0.1,0,0.2,2.3,0.9,16.2,47.1,1.8
200830040260000,Eldorado CUSD 4,Saline,93.5,0.6,2,0,0,0.3,3.7,0,15.5,62.8,8.4
210441330170000,Vienna HSD 133,Johnson,95.7,0,2,0.9,0,0.6,0.9,0,17.2,52.9,6.3
350590070260000,Midland CUSD 7,Marshall,95.3,0.6,2,0.1,0,0.1,1.9,0,13.1,40.9,1
480720620020000,Pleasant Valley SD 62,Peoria,39.6,51.1,2,0.2,0,0.2,6.9,0.2,17.5,88.5,1.9
490813000260000,Rockridge CUSD 300,Rock Island,96.4,0.4,2,0,0,0,1.2,0.3,16.1,23.2,0.2
530601890260000,Illini Central CUSD 189,Mason,93.9,0.5,2,0.1,0,0.1,3.3,0,25.3,47,1.7
530901020020000,N Pekin & Marquette Hght SD 102,Tazewell,91.3,0.9,2,2.6,0.2,0,3,0.6,18.2,56,4.7
531020690020000,Germantown Hills SD 69,Woodford,93.4,2,2,0.8,0,0,1.8,0.1,8.2,14.7,0
030262020260000,St Elmo CUSD 202,Fayette,96.4,0.2,1.9,0,0,0,1.5,0,15.9,61.3,0.8
130410790020000,Summersville SD 79,Jefferson,94,0.4,1.9,0,0,0,3.8,0,9.8,50.6,7.9
260343070160000,Illini West H S Dist 307,Hancock,95.7,0.3,1.9,0.3,0,0.5,1.3,0.5,13.6,43.6,6.4
260850050260000,Schuyler-Industry CUSD 5,Schuyler,93.4,3.4,1.9,0.3,0.1,0,1,2.9,16.3,49,0.9
400560060260000,Staunton CUSD 6,Macoupin,94.6,0.1,1.9,0.8,0.2,0.2,2.2,0,13.4,41.9,0.7
410570020260000,Triad CUSD 2,Madison,92,1.6,1.9,0.8,0.1,0.3,3.3,0.3,15.1,23.5,1.1
510840080260000,Pleasant Plains CUSD 8,Sangamon,93.5,1,1.9,1.7,0,0.5,1.5,0,6.7,11.5,0.2
010690270260000,Triopia CUSD 27,Morgan,95.9,0.3,1.8,0,0,0,2.1,0.5,11.8,36.9,0
030262010260000,Brownstown CUSD 201,Fayette,95.9,0.5,1.8,0.3,0.8,0.3,0.5,0,18.9,60.1,4.7
030680030260000,Hillsboro CUSD 3,Montgomery,95.7,1.8,1.8,0.4,0,0,0.4,0.1,15.4,54.8,2.6
110150010260000,Charleston CUSD 1,Coles,89.5,4.2,1.8,1.6,0,0.6,2.3,0.3,19.4,50,1.3
110703000260000,Sullivan CUSD 300,Moultrie,94,0.2,1.8,0.4,0,0,3.5,0,12.2,49.3,0.9
120130100260000,Clay City CUSD 10,Clay,96.7,0,1.8,0,0,0,1.5,0,14.5,61.9,2.7
130140210020000,Aviston SD 21,Clinton,94.9,0.3,1.8,0.5,0,0,2.5,0.3,8.4,16.5,0
130950490040000,Nashville CCSD 49,Washington,94.9,1.1,1.8,0.7,0,0.2,1.3,0,14.8,40.8,4.2
330664040260000,Mercer County School District 404,Mercer,94.3,0.4,1.8,0.4,0,0,3,0.1,14.5,47.9,0.8
390550030260000,Mt Zion CUSD 3,Macon,92.7,1.3,1.8,1.2,0.2,0.3,2.5,0.2,11,22.8,1.5
490811000260000,Riverdale CUSD 100,Rock Island,93.2,0.9,1.8,0.3,0,0,3.8,0.1,13.8,29.9,0.3
11012004C260000,Casey-Westfield CUSD 4C,Clark,96,1.3,1.8,0.4,0,0,0.5,0.3,19.7,77.2,2.1
030250300260000,Dieterich CUSD 30,Effingham,97.6,0.2,1.7,0.4,0,0,0,0.2,12.7,28.6,2.6
070161480020000,Dolton SD 148,Cook,0.3,96.9,1.7,0,0,0,1.2,1.9,11.4,93,3.2
090100030260000,Mahomet-Seymour CUSD 3,Champaign,91.3,1,1.7,1.5,0,0.2,4.4,0.9,10.4,25.2,0.2
090103050160000,St Joseph Ogden CHSD 305,Champaign,95.5,1.1,1.7,0.4,0,0,1.3,1.3,7.6,9.1,0
110150050260000,Oakland CUSD 5,Coles,94.5,1,1.7,0.3,0.3,0,2.1,0,24.8,51,3.1
120400010260000,Jasper County CUD 1,Jasper,96.6,0.4,1.7,0.1,0,0.1,1.1,0,13.6,46.1,2.7
130950990160000,Nashville CHSD 99,Washington,90.7,4.2,1.7,0.2,0,0,3.2,0.5,16.9,28.2,2.2
200330100260000,Hamilton Co CUSD 10,Hamilton,96,0.6,1.7,0.2,0,0.1,1.5,0.2,21.6,53.4,5.6
210280470040000,Benton CCSD 47,Franklin,94.6,0.3,1.7,0.3,0,0.4,2.6,0.6,19.7,65.5,2.7
211000010260000,Johnston City CUSD 1,Williamson,94.4,0.7,1.7,0.1,0.1,0.2,2.9,0,22.9,67.2,3.9
211000040260000,Herrin CUSD 4,Williamson,87.6,4.3,1.7,0.6,0,0.2,5.7,0.2,21.5,61.3,1.3
280372250260000,AlWood CUSD 225,Henry,92.7,0.2,1.7,0.2,0,0,5.1,0.5,14.4,41.4,0.2
470980030260000,Prophetstown-Lyndon-Tampico CUSD3,Whiteside,94.1,0.3,1.7,0.1,0,0.1,3.7,0,18.5,49.8,0.8
531020600260000,Roanoke Benson CUSD 60,Woodford,95.3,0.4,1.7,0.4,0,0,2.3,0,12.9,28.2,1.5
531021400260000,Eureka CUD 140,Woodford,94.3,0.5,1.7,0.4,0.1,0.1,2.8,0.1,10.3,28.5,0.9
070161330020000,Gen George Patton SD 133,Cook,0,98.4,1.6,0,0,0,0,0.3,16.4,97.2,11.4
080892030260000,Orangeville CUSD 203,Stephenson,94.9,0.8,1.6,0,0,0,2.7,0,17.5,33.2,1.1
210281030130000,Benton Cons HSD 103,Franklin,93.8,0.5,1.6,0.7,0,0.8,2.6,0.2,17.1,54.9,7
240470180160000,Newark CHSD 18,Kendall,96.3,0,1.6,1.1,0,0,1.1,0,9.6,24.5,0
260621700260000,Bushnell Prairie City CUSD 170,McDonough,94.6,0.1,1.6,0.1,0,0.5,3,0.4,20.9,63.5,5.9
300391960260000,Elverado CUSD 196,Jackson,93.2,1.7,1.6,0,0,0.4,3.1,0,22.3,64.5,1.9
400310010260000,Carrollton CUSD 1,Greene,94.8,0.5,1.6,0,0.2,0.3,2.7,0,15.1,55.3,3.5
480720660020000,Bartonville SD 66,Peoria,87.7,4.9,1.6,0.4,0.8,0.4,4.1,0.4,13.9,55.7,0.8
480720680020000,Oak Grove SD 68,Peoria,90.1,1.8,1.6,0.8,0,0.3,5.5,0,13.1,32.5,0
500821190020000,Belle Valley SD 119,Saint Clair,30.8,53,1.6,1,0,0.3,13.3,0,22.8,67.6,0.5
530901370020000,South Pekin SD 137,Tazewell,96.9,0.8,1.6,0,0,0,0.8,0.4,11.4,65.5,3.5
030110030260000,Taylorville CUSD 3,Christian,93.5,1.3,1.5,0.8,0,0.1,2.9,0,17.4,56.2,1.6
030262030260000,Vandalia CUSD 203,Fayette,95.7,0,1.5,0.1,0.1,0.6,1.9,0,17.7,54.7,4.1
030680020260000,Panhandle CUSD 2,Montgomery,95,1.2,1.5,0,0,0.6,1.7,0,20.6,50.3,6
070161600020000,Country Club Hills SD 160,Cook,1.5,95.3,1.5,1.1,0,0.2,0.4,1.2,13.7,75.8,1.8
080432060260000,Stockton CUSD 206,Jo Daviess,95,0,1.5,0.5,0.2,0,2.9,0,4.1,44.1,0.8
090100010260000,Fisher CUSD 1,Champaign,91.9,2.3,1.5,0.8,0,0.2,3.3,0,11.3,37.8,0.3
120130350260000,Flora CUSD 35,Clay,95.3,0.4,1.5,0.9,0.1,0.4,1.5,0.4,11.9,58.8,2
130412040170000,Webber Twp HSD 204,Jefferson,97,0.7,1.5,0,0,0.7,0,0,15.7,45.5,9
200970030260000,Norris City-Omaha-Enfield CUSD 3,White,97.7,0,1.5,0.3,0,0,0.5,0.1,17.8,56.1,0.8
300910660220000,Dongola USD 66,Union,95.9,0,1.5,0.4,0,0,2.2,0,18.4,86.9,1.9
390550090260000,Sangamon Valley CUSD 9,Macon,95.8,0.4,1.5,0.3,0,0,1.9,0,14.5,43.2,0.3
500821870260000,Cahokia CUSD 187,Saint Clair,8.7,88,1.5,0.1,0.1,0,1.6,0.5,22.3,94.4,3.7
510840010260000,Tri City CUSD 1,Sangamon,95.4,1,1.5,0,0,0.5,1.5,0.3,15.4,39.5,1
531020010040000,Metamora CCSD 1,Woodford,94,0.5,1.5,1,0.1,0.3,2.5,0,12.5,21.4,1.7
030030010260000,Mulberry Grove CUSD 1,Bond,90.5,3.9,1.4,0.2,0.2,0,3.7,0,18.6,53.6,3.2
110230030260000,Kansas CUSD 3,Edgar,97.3,1.4,1.4,0,0,0,0,0,5.4,51.8,1.8
170544040160000,Lincoln CHSD 404,Logan,90,3.6,1.4,1.3,0.3,0.5,2.9,0.3,12.5,43.7,0.9
170640020260000,LeRoy CUSD 2,McLean,95.6,0.8,1.4,0.4,0,0.3,1.6,0.1,12.6,27.2,0.5
450791400260000,Sparta CUSD 140,Randolph,74.6,16.1,1.4,0.7,0.1,0,7.2,0.5,14.3,53.4,2.8
480723090260000,Brimfield CUSD 309,Peoria,94,1,1.4,0.4,0.3,0,2.9,0.8,9.9,19.7,0
480723220260000,Elmwood CUSD 322,Peoria,94.9,0.9,1.4,0.3,0,0.3,2.2,0,8.4,18.8,0.4
500820770160000,Freeburg CHSD 77,Saint Clair,96.5,0.8,1.4,0.3,0.2,0.5,0.3,0.3,11.9,12,1.3
500821810020000,Signal Hill SD 181,Saint Clair,48.1,44.1,1.4,1.1,0,0.5,4.9,0.5,16.2,52.4,2.2
500821890220000,East St Louis SD 189,Saint Clair,0.7,97.6,1.4,0,0,0.1,0.2,1,8,98.9,7
540920040260000,Georgetown-Ridge Farm CUD 4,Vermilion,90,1.8,1.4,0,0.1,0,6.8,0.2,18.4,61.9,7.7
