"distID","District.x","County","white_district","black_district","hispanic_district","asian_district","nathawaiian_district","NativeAmerica_district","multi_district","lep_district","iiep_district","lowInc_district","home_district","distEnroll","Expulsion_w_services","EWS_perc","Expulsion_no_services","ENS_perc","In_school","IS_perc","Out_of_school","OOS_perc","Transfer_to_alt","TTA_perc","total","total_perc"
"350501200170000","La Salle-Peru Twp HSD 120","La Salle",83,2.8,11,0.8,0.2,0.3,1.9,1.5,13.5,42.1,1.3,1222,,0,2,0.1,1070,77.8,303,22,,0,1375,112.5
"350501220020000","La Salle ESD 122","La Salle",57.2,4.7,31.7,0.5,0,0.2,5.8,13.8,19.4,81.9,1.7,1039,,0,,0,45,58.4,32,41.6,,0,77,7.4
"350501240020000","Peru ESD 124","La Salle",76.8,1.3,13.7,3,0.1,0.5,4.7,7.5,15.2,47.9,0.3,943,,0,,0,51,56,40,44,,0,91,9.7
"350501250020000","Oglesby ESD 125","La Salle",82.3,1.5,13.9,0.5,0,0.2,1.6,1.3,13.8,55.6,8.6,617,,0,,0,,0,40,100,,0,40,6.5
"350501400170000","Ottawa Twp HSD 140","La Salle",84.9,2.1,9.2,0.9,0,0.4,2.4,0.8,15.8,37.9,0.8,1442,,0,,0,5,0.8,597,99.2,,0,602,41.7
"350501410020000","Ottawa ESD 141","La Salle",77.7,2.9,13.8,0.9,0,0.7,4,3.2,16.1,58,1.1,2094,,0,,0,112,55.2,91,44.8,,0,203,9.7
"350501500020000","Marseilles ESD 150","La Salle",88.3,0.8,7.5,0.3,0.2,1.4,1.5,1.7,13.8,62.5,3.9,589,,0,,0,43,72.9,16,27.1,,0,59,10
"350501600170000","Seneca Twp HSD 160","La Salle",91.3,0.9,6.7,0,0,0.2,0.9,0,10.8,35.6,0.4,461,,0,,0,2,18.2,9,81.8,,0,11,2.4
"350501700040000","Seneca CCSD 170","La Salle",93.5,0,5.3,0.4,0,0,0.8,0,12.8,34.1,1.6,508,,0,,0,2,66.7,1,33.3,,0,3,0.6
"350501750040000","Dimmick CCSD 175","La Salle",93.9,0,4.8,0,0.7,0,0.7,4.8,9.5,10.2,1.4,147,,,,,,,,,,,,
"350501850040000","Waltham CCSD 185","La Salle",91.3,1.3,6.1,0.9,0,0,0.4,0,5.7,13.1,3.1,229,,0,,0,7,77.8,2,22.2,,0,9,3.9
"350501950040000","Wallace CCSD 195","La Salle",83.4,1.6,9.1,2.8,0,0.3,2.8,0,16.3,32.8,1.9,320,,0,,0,6,60,4,40,,0,10,3.1
"350502100040000","Miller Twp CCSD 210","La Salle",90.3,0,7.2,1.4,0,0,1,0,13,23.2,0,207,,0,,0,2,25,6,75,,0,8,3.9
"350502300040000","Rutland CCSD 230","La Salle",80.3,4.5,9.1,0,0,0,6.1,0,16.7,47,7.6,66,,0,,0,,0,5,100,,0,5,7.6
"350502800170000","Mendota Twp HSD 280","La Salle",64.7,0.5,34.3,0.2,0,0,0.3,4.2,9.7,49.9,1,595,,0,,0,,0,105,100,,0,105,17.6
"350502890040000","Mendota CCSD 289","La Salle",57.7,2.1,38.5,0.4,0.1,0.1,1.2,16.5,18.3,67.6,1.6,1248,,0,,0,3,25,9,75,,0,12,1
"350504250260000","Lostant CUSD 425","La Salle",100,0,0,0,0,0,0,0,16.9,39.4,0,71,,0,,0,1,6.3,15,93.8,,0,16,22.5
"350590050260000","Henry-Senachwine CUSD 5","Marshall",96.1,0.8,0.8,0.5,0.5,0.2,1.1,0,19.4,48.9,2.9,619,,0,,0,92,81.4,21,18.6,,0,113,18.3
"350590070260000","Midland CUSD 7","Marshall",95.3,0.6,2,0.1,0,0.1,1.9,0,13.1,40.9,1,702,,0,,0,22,23.7,71,76.3,,0,93,13.2
"350785350260000","Putnam County CUSD 535","Putnam",87.3,1,9.5,0.7,0.4,0,1.1,2.5,14.3,35,0.9,905,,0,,0,158,78.6,41,20.4,2,1,201,22.2
"390550010260000","Argenta-Oreana CUSD 1","Macon",87,3.2,3.6,1.2,0,0.2,4.8,0.1,12.3,48.9,0.4,1043,,0,,0,,0,41,100,,0,41,3.9
"390550020260000","Maroa Forsyth CUSD 2","Macon",82,4.8,1.1,8.4,0.3,0.3,3.1,1.3,8.4,23.1,0.3,1196,,0,,0,29,58,21,42,,0,50,4.2
"390550030260000","Mt Zion CUSD 3","Macon",92.7,1.3,1.8,1.2,0.2,0.3,2.5,0.2,11,22.8,1.5,2479,,0,,0,187,81,44,19,,0,231,9.3
"390550090260000","Sangamon Valley CUSD 9","Macon",95.8,0.4,1.5,0.3,0,0,1.9,0,14.5,43.2,0.3,718,,0,1,0.6,125,70.6,50,28.2,1,0.6,177,24.7
"390550110260000","Warrensburg-Latham CUSD 11","Macon",92.3,1.3,1.1,0.6,0,0,4.7,0.4,8,42.4,0.3,996,,0,,0,6,8.5,65,91.5,,0,71,7.1
"390550150260000","Meridian CUSD 15","Macon",96.6,1,1.2,0.1,0,0,1.1,0.2,11.2,39.8,0.9,1044,,0,,0,49,48.5,52,51.5,,0,101,9.7
"390550610250000","Decatur SD 61","Macon",38.4,46.3,3.1,0.9,0.1,0.2,11,0.9,13.9,75.1,0.6,9123,,0,,0,7,1,709,99,,0,716,7.8
"390740050260000","Bement CUSD 5","Piatt",93.3,0.8,2.5,0,0.3,0.6,2.5,0.3,19.7,50.8,0.6,356,,0,,0,1,3.3,29,96.7,,0,30,8.4
"390740250260000","Monticello CUSD 25","Piatt",95.4,1.3,1.3,0.6,0.3,0.1,1.2,0.4,12.9,21.4,0,1597,2,2.1,,0,46,48.9,46,48.9,,0,94,5.9
"390740570260000","Deland-Weldon CUSD 57","Piatt",96.9,0.9,1.3,0,0,0.4,0.4,0,8.1,48,1.8,223,,0,3,25,2,16.7,7,58.3,,0,12,5.4
"390741000260000","Cerro Gordo CUSD 100","Piatt",96.6,0.4,0.8,0,0,0,2.3,0,11.7,39.8,3.6,530,,0,,0,18,42.9,22,52.4,2,4.8,42,7.9
"400070400260000","Calhoun CUSD 40","Calhoun",98.8,0,0.2,0.5,0,0.2,0.2,0,17.1,43.9,2.9,410,,0,,0,18,58.1,13,41.9,,0,31,7.6
"400070420260000","Brussels CUSD 42","Calhoun",88.7,0,6.5,0,0,0,4.8,0,15.3,51.6,2.4,124,,0,,0,1,50,1,50,,0,2,1.6
"400310010260000","Carrollton CUSD 1","Greene",94.8,0.5,1.6,0,0.2,0.3,2.7,0,15.1,55.3,3.5,635,,0,,0,4,12.9,27,87.1,,0,31,4.9
"400310030260000","North Greene CUSD 3","Greene",97.5,0.1,0.6,0.4,0,0,1.3,0,24.6,73.4,11.1,936,,0,,0,57,28.8,139,70.2,2,1,198,21.2
"400310100260000","Greenfield CUSD 10","Greene",99.1,0,0,0,0,0,0.9,0,12.5,47,0.4,455,,0,,0,22,81.5,5,18.5,,0,27,5.9
"400421000260000","Jersey CUSD 100","Jersey",97.5,0.4,0.7,0.6,0,0.1,0.6,0.1,14,50,3.2,2675,,0,,0,3,1.6,190,98.4,,0,193,7.2
"400560010260000","Carlinville CUSD 1","Macoupin",93.3,1.3,0.7,0.6,0,0.1,4,0.1,18.3,46.6,2.7,1468,,0,,0,37,38.1,60,61.9,,0,97,6.6
"400560020260000","Northwestern CUSD 2","Macoupin",98.9,0.3,0.3,0,0,0,0.6,0,21.2,54.8,6.1,363,,0,,0,8,36.4,12,54.5,2,9.1,22,6.1
"400560050260000","Mount Olive CUSD 5","Macoupin",98.1,0.6,0.2,0.2,0,0,0.9,0,13,45.9,1.9,538,,0,1,1.3,6,8,68,90.7,,0,75,13.9
"400560060260000","Staunton CUSD 6","Macoupin",94.6,0.1,1.9,0.8,0.2,0.2,2.2,0,13.4,41.9,0.7,1261,,0,,0,,0,64,88.9,8,11.1,72,5.7
"400560070260000","Gillespie CUSD 7","Macoupin",96.3,0.5,0.9,0.1,0.2,0.2,1.8,0.5,16.8,81.5,5.4,1319,1,0.8,,0,17,13.2,111,86,,0,129,9.8
"400560080260000","Bunker Hill CUSD 8","Macoupin",94,2.5,0.1,0.1,0,0,3.1,0,18.9,39.4,1.6,667,,0,,0,50,54.3,40,43.5,2,2.2,92,13.8
"400560090260000","Southwestern CUSD 9","Macoupin",95.7,1.2,0.9,0.2,0,0.5,1.5,0.3,11.7,40.6,1,1579,,0,,0,82,49.7,83,50.3,,0,165,10.4
"400560340260000","North Mac CUSD 34","Macoupin",96.7,0.5,0.5,0.8,0,0.5,0.9,0,19.5,54.9,3.2,1474,,0,3,1.4,44,21.1,162,77.5,,0,209,14.2
"410570010260000","Roxana CUSD 1","Madison",90.1,2.4,2.9,0.5,0,0.1,4.1,0.2,14.5,60.5,2.6,1886,,0,7,1.3,388,70.7,154,28.1,,0,549,29.1
"410570020260000","Triad CUSD 2","Madison",92,1.6,1.9,0.8,0.1,0.3,3.3,0.3,15.1,23.5,1.1,3704,5,2.5,,0,190,96,3,1.5,,0,198,5.3
"410570030260000","Venice CUSD 3","Madison",3.3,93.4,0.8,0,0,0,2.5,0,12.4,95.9,28.9,121,,0,,0,47,40.2,69,59,1,0.9,117,96.7
"410570050260000","Highland CUSD 5","Madison",93.8,0.4,2.5,0.9,0,0.2,2.3,0.5,20.3,34.2,2.9,3014,5,1.1,,0,350,75.4,109,23.5,,0,464,15.4
"410570070260000","Edwardsville CUSD 7","Madison",81.4,7.7,2.9,2.1,0.3,0.3,5.4,0.8,9.8,22.7,0.2,7551,,0,,0,768,75.7,247,24.3,,0,1015,13.4
"410570080260000","Bethalto CUSD 8","Madison",91.5,2,2.2,0.7,0.2,0.2,3.3,1,14.6,53.1,1.1,2539,,0,5,0.4,936,81,214,18.5,,0,1155,45.5
"410570090260000","Granite City CUSD 9","Madison",71.7,13.3,9,0.7,0.2,0.7,4.4,2.3,20.4,70.4,8.3,6486,,0,6,0.3,1530,67.4,735,32.4,,0,2271,35
"410570100260000","Collinsville CUSD 10","Madison",62.8,11.8,20.6,0.6,0.1,0.2,4,7,15.8,62.9,2.9,6496,3,0.1,26,1,1915,73.5,663,25.4,,0,2607,40.1
"410570110260000","Alton CUSD 11","Madison",57.6,29.9,2.6,0.6,0,0.2,9.1,0.6,20.1,67.1,1.5,6646,,0,9,0.8,120,10,1068,89.1,1,0.1,1198,18
"410570120260000","Madison CUSD 12","Madison",5.4,89.3,3.1,0,0,0,2.2,1.2,7.9,97.7,14.1,775,,0,,0,3,0.6,508,99.4,,0,511,65.9
"410570130020000","East Alton SD 13","Madison",87.8,4.9,1.3,0.5,0,0,5.5,0.1,19.1,69.1,3.8,853,,0,,0,175,95.6,8,4.4,,0,183,21.5
"410570140160000","East Alton-Wood River CHSD 14","Madison",95,3.1,1.3,0.4,0,0.2,0,0,17.9,64.6,4.1,542,,0,,0,631,82.6,133,17.4,,0,764,141
"410570150030000","Wood River-Hartford ESD 15","Madison",92.1,1.4,2.8,0.1,0,0,3.6,0,18.8,68.7,9.1,782,,0,1,0.3,260,88.4,33,11.2,,0,294,37.6
"440630020030000","Nippersink SD 2","McHenry",87.4,0.6,7.7,1.7,0.1,0,2.5,1.6,12.2,23.2,0.2,1228,,0,,0,12,66.7,6,33.3,,0,18,1.5
"440630030030000","Fox River Grove Cons SD 3","McHenry",82.3,0.2,12.2,1.9,0,0,3.4,8.6,16.8,18.3,0,475,,0,,0,14,70,6,30,,0,20,4.2
"440630120260000","Johnsburg CUSD 12","McHenry",91,0.5,6.1,1,0,0,1.4,1.6,13.1,29.8,1.5,2073,,,,,,,,,,,,
"440630150040000","McHenry CCSD 15","McHenry",74.9,0.8,21.4,1.3,0.1,0.2,1.4,11.7,15.9,45.6,2.1,4654,,0,,0,74,54,63,46,,0,137,2.9
"440630180040000","Riley CCSD 18","McHenry",78.1,0,19,1.3,0,0,1.6,3.5,16.5,29,0.3,310,,0,,0,2,66.7,1,33.3,,0,3,1
"440630190240000","Alden Hebron SD 19","McHenry",76.3,0.7,21.1,1.3,0,0,0.7,7.9,9.9,37.1,0.4,456,,0,,0,3,13,20,87,,0,23,5
"440630260040000","Cary CCSD 26","McHenry",77.1,0.6,16.4,1.8,0.2,0.5,3.5,7.2,14.7,24.7,0.6,2489,,0,,0,28,73.7,10,26.3,,0,38,1.5
"440630360020000","Harrison SD 36","McHenry",83.8,1,13.7,0.5,0,0.2,0.7,5.6,17.6,62.5,2.5,408,,0,,0,6,85.7,1,14.3,,0,7,1.7
"440630460030000","Prairie Grove CSD 46","McHenry",88.2,1,7,0.9,0,0.4,2.5,2.5,19.4,22.3,1.5,788,,0,,0,10,76.9,3,23.1,,0,13,1.6
"440630470040000","Crystal Lake CCSD 47","McHenry",73.1,1.7,18.5,3.1,0,0.2,3.4,7.7,12.6,31.4,0.8,7765,,0,,0,65,34.4,124,65.6,,0,189,2.4
"440630500260000","Harvard CUSD 50","McHenry",34.2,0.5,63,0.5,0,0,1.9,30.3,11.1,63.5,0.4,2502,,0,1,0.4,97,42.5,130,57,,0,228,9.1
"440631540160000","Marengo CHSD 154","McHenry",78.5,0.9,16.8,1.5,0.1,0.4,1.7,2.3,11.9,35.3,1.6,745,,0,,0,3,16.7,15,83.3,,0,18,2.4
"440631550160000","CHSD 155","McHenry",85.3,1.2,9.6,2.5,0,0.3,1,1,11.5,19.7,0.5,6634,,0,1,0.1,644,62.8,381,37.1,,0,1026,15.5
"440631560160000","McHenry CHSD 156","McHenry",80.3,0.8,15.3,1.1,0,0.4,2.2,1.9,13.8,32.6,1,2370,,0,2,3.5,22,38.6,33,57.9,,0,57,2.4
"440631570160000","Richmond-Burton CHSD 157","McHenry",90.8,0.1,6.9,1.2,0,0,1.1,0.5,8.6,12,0.1,758,,0,,0,55,76.4,17,23.6,,0,72,9.5
"440631580220000","Cons SD 158","McHenry",76.5,1.9,10.1,5.9,0.1,0.4,5.1,2.9,12.4,16.7,1,9475,,0,,0,116,73.4,42,26.6,,0,158,1.7
"440631650030000","Marengo-Union E Cons D 165","McHenry",72.4,1.4,23.2,0.2,0.2,0.1,2.5,6.7,13.3,56.8,1.6,1069,,0,1,1.7,46,78,12,20.3,,0,59,5.5
"440632000260000","Woodstock CUSD 200","McHenry",59.3,2.8,32.7,1.8,0.1,0.2,3.2,14.5,11.4,47.7,1.6,6505,,0,,0,410,52.5,371,47.5,,0,781,12
"450670030260000","Valmeyer CUSD 3","Monroe",98,1.2,0.6,0,0,0,0.2,0,13.6,27.4,3.7,493,,0,,0,42,84,8,16,,0,50,10.1
"450670040260000","Columbia CUSD 4","Monroe",93.7,0.6,2.8,0.9,0,0.1,1.9,0.1,8.3,13.8,0.1,2001,,0,,0,,0,46,100,,0,46,2.3
"450670050260000","Waterloo CUSD 5","Monroe",96,0.3,1.3,0.7,0,0.2,1.4,0,14.9,26,3.2,2691,,0,,0,199,79.6,51,20.4,,0,250,9.3
"450790010220000","Coulterville USD 1","Randolph",91.4,5.7,0,1,0,1.9,0,0,17.2,68.4,8.1,209,,0,,0,12,24.5,37,75.5,,0,49,23.4
"450791320260000","Red Bud CUSD 132","Randolph",95.7,0.2,1.1,0.5,0.1,0,2.5,0.7,15.1,38.7,9.5,1041,,0,1,1.1,57,64,31,34.8,,0,89,8.5
"450791340040000","Prairie Du Rocher CCSD 134","Randolph",99.4,0,0,0,0,0,0.6,0,20.4,53.3,0,167,,,,,,,,,,,,
"450791380260000","Steeleville CUSD 138","Randolph",97.4,0,0.7,0.2,0,0,1.6,0,14.8,35.2,4.7,426,,0,,0,11,68.8,5,31.3,,0,16,3.8
"450791390260000","Chester CUSD 139","Randolph",90.2,3.4,4.2,0.2,0.1,0,1.8,0.8,12.8,55.9,6.2,989,,0,,0,61,59.8,41,40.2,,0,102,10.3
"450791400260000","Sparta CUSD 140","Randolph",74.6,16.1,1.4,0.7,0.1,0,7.2,0.5,14.3,53.4,2.8,1305,,0,1,0.1,677,90.1,73,9.7,,0,751,57.5
"470521700220000","Dixon USD 170","Lee",81.5,2.5,5.9,1,0,0.2,8.9,1.5,15.4,53.7,1.2,2768,,0,,0,923,78.6,252,21.4,,0,1175,42.4
"470522200020000","Steward ESD 220","Lee",93.7,1.6,0,0,0,0,4.8,0,14.3,41.3,0,63,,0,,0,2,40,3,60,,0,5,7.9
"470522710260000","Paw Paw CUSD 271","Lee",86.9,3.6,7.2,0,0,0.5,1.8,0.9,14,44.8,1.4,221,,,,,,,,,,,,
"470522720260000","Amboy CUSD 272","Lee",95.2,0.3,4.4,0,0,0.1,0,0.1,11.4,40.2,0.7,709,,0,,0,48,47.5,53,52.5,,0,101,14.2
"470522750260000","Ashton-Franklin Center CUSD 275","Lee",90.6,2.3,5.2,0.6,0.2,0.2,1,0.6,11.1,40.3,0.2,523,,0,,0,36,75,12,25,,0,48,9.2
"470711440030000","Kings Cons SD 144","Ogle",94.4,0,2.2,0,0,0,3.4,0,15.7,29.2,0,89,,,,,,,,,,,,
"470711610040000","Creston CCSD 161","Ogle",70.6,6.4,17.4,0,0,0,5.5,0,3.7,43.1,4.6,109,,0,,0,,0,1,100,,0,1,0.9
"470712120170000","Rochelle Twp HSD 212","Ogle",62.9,2.5,30.5,0.5,0.1,0.4,3,5.1,17,31.1,3.2,952,,0,,0,1283,94.8,70,5.2,,0,1353,142.1
"470712200260000","Oregon CUSD 220","Ogle",87.4,0.7,8.1,0.8,0.1,0.3,2.5,1.6,13.1,47.4,0.3,1450,,0,,0,433,80.2,98,18.1,9,1.7,540,37.2
"470712210260000","Forrestville Valley CUSD 221","Ogle",92,0.6,3.3,0.5,0,0.1,3.6,0,14.1,34.3,0,870,,0,,0,1,5,19,95,,0,20,2.3
"470712220260000","Polo CUSD 222","Ogle",90.2,0.5,6.3,0.3,0,0.3,2.3,0,11.3,44.7,0,604,,0,,0,4,16,20,80,1,4,25,4.1
"470712230260000","Meridian CUSD 223","Ogle",82.8,0.8,12.1,0.6,0.1,0.4,3.1,3.7,11.8,34.5,0.2,1846,,0,1,0.3,202,65.6,105,34.1,,0,308,16.7
"470712260260000","Byron CUSD 226","Ogle",87.7,0.9,5.9,0.7,0,0.4,4.4,0.3,14.6,27.5,0.5,1497,,0,,0,6,13.6,37,84.1,1,2.3,44,2.9
"470712310040000","Rochelle CCSD 231","Ogle",51,1.9,41.6,0.6,0,0.5,4.4,22,17.2,67.9,5.3,1749,,0,,0,3,5.4,53,94.6,,0,56,3.2
"470712690040000","Eswood CCSD 269","Ogle",80,0,12.9,1.2,0,0,5.9,5.9,21.2,51.8,1.2,85,,,,,,,,,,,,
"470980010260000","Erie CUSD 1","Whiteside",94.9,0.2,2.3,0.3,0,0.3,2.1,0,15.7,33.3,1.8,663,,0,,0,80,88.9,10,11.1,,0,90,13.6
"470980020260000","River Bend CUSD 2","Whiteside",94.5,0.1,2.5,0.7,0,0,2.3,0.1,14.1,40.9,1,973,,0,,0,94,68.1,44,31.9,,0,138,14.2
"470980030260000","Prophetstown-Lyndon-Tampico CUSD3","Whiteside",94.1,0.3,1.7,0.1,0,0.1,3.7,0,18.5,49.8,0.8,898,,0,,0,10,17.5,41,71.9,6,10.5,57,6.3
"470980050260000","Sterling CUSD 5","Whiteside",58.3,3.3,33.6,0.5,0,0.6,3.8,4.8,17.4,58.8,1,3445,,0,,0,,0,176,100,,0,176,5.1
"470980060260000","Morrison CUSD 6","Whiteside",93.2,0.5,4.1,0.2,0,0,2,0,14.3,42.7,0.5,1080,,0,4,2.9,109,79,25,18.1,,0,138,12.8
"470980130020000","Rock Falls ESD 13","Whiteside",66,2.2,27.2,0.6,0,0.3,3.7,5.5,19.6,83.7,2.7,1147,,,,,,,,,,,,
"470980200020000","East Coloma - Nelson CESD 20","Whiteside",84.7,1.6,11.8,0,0,0,1.9,0,16.9,43,2.2,314,,0,,0,19,50,19,50,,0,38,12.1
"470981450040000","Montmorency CCSD 145","Whiteside",85.6,0.9,11.3,0,0,0.6,1.5,0,16.9,29.1,0.9,326,,0,,0,,0,2,100,,0,2,0.6
"470983010170000","Rock Falls Twp HSD 301","Whiteside",74,1.8,21.2,0.2,0,0.2,2.6,0.2,17.1,58.5,3.2,650,1,0.5,4,1.8,,0,213,97.7,,0,218,33.5
"480720620020000","Pleasant Valley SD 62","Peoria",39.6,51.1,2,0.2,0,0.2,6.9,0.2,17.5,88.5,1.9,538,,0,1,0.6,69,41.1,98,58.3,,0,168,31.2
"480720630020000","Norwood ESD 63","Peoria",84.9,5.6,4,0.7,0,0.4,4.5,0.2,15.8,58.4,1.6,449,1,5.9,,0,3,17.6,13,76.5,,0,17,3.8
"480720660020000","Bartonville SD 66","Peoria",87.7,4.9,1.6,0.4,0.8,0.4,4.1,0.4,13.9,55.7,0.8,244,,0,,0,15,31.3,33,68.8,,0,48,19.7
"480720680020000","Oak Grove SD 68","Peoria",90.1,1.8,1.6,0.8,0,0.3,5.5,0,13.1,32.5,0,382,,0,,0,6,37.5,10,62.5,,0,16,4.2
"480720690020000","Pleasant Hill SD 69","Peoria",67,23,6.5,1.5,0.4,0.8,0.8,0.8,18.4,79.7,15.3,261,,0,2,4.2,22,45.8,24,50,,0,48,18.4
"480720700020000","Monroe SD 70","Peoria",90.3,3,3,1.7,0,0.3,1.7,0,6,26.4,0,299,,,,,,,,,,,,
"480721500250000","Peoria SD 150","Peoria",23.3,56.5,9.9,1.6,0.2,0.4,8.1,5.3,17,75.4,3,13675,70,0.7,31,0.3,2902,29.5,6841,69.5,,0,9844,72
"480722650260000","Farmington Central CUSD 265","Peoria",93.1,0.4,3.1,0.3,0.1,0,3,0,12.4,46.3,0.3,1438,,0,2,1.1,119,67.6,55,31.3,,0,176,12.2
"480723090260000","Brimfield CUSD 309","Peoria",94,1,1.4,0.4,0.3,0,2.9,0.8,9.9,19.7,0,714,,0,1,100,,0,,0,,0,1,0.1
"480723100160000","Limestone CHSD 310","Peoria",78.3,13.9,3.1,0.5,0.1,0.1,4,0.1,16.3,48.1,0.7,1140,,0,1,0.2,263,54.6,218,45.2,,0,482,42.3
"480723160040000","Limestone Walters CCSD 316","Peoria",91.8,1.1,1.1,0,0,0,6,0,7.1,18.5,0,184,,0,,0,,0,2,100,,0,2,1.1
"480723210260000","Il Valley Central USD 321","Peoria",92.6,0.9,2.1,0.5,0.2,0.4,3.4,0.4,15.3,37.6,0.6,2169,3,1.9,4,2.5,21,13,134,82.7,,0,162,7.5
"480723220260000","Elmwood CUSD 322","Peoria",94.9,0.9,1.4,0.3,0,0.3,2.2,0,8.4,18.8,0.4,693,,0,,0,6,46.2,7,53.8,,0,13,1.9
"480723230260000","Dunlap CUSD 323","Peoria",69.2,6,2.9,17.9,0.1,0.1,3.9,5.3,12,11.8,0.1,4348,,0,,0,60,36.6,104,63.4,,0,164,3.8
"480723250260000","Peoria Heights CUSD 325","Peoria",74.6,9.5,3,0.7,0.1,0,12,0,17.5,60.3,2.4,832,1,0.7,2,1.5,,0,131,97.8,,0,134,16.1
"480723260260000","Princeville CUSD 326","Peoria",92.6,2.5,2.7,1.4,0,0.3,0.5,2.1,10.6,30.8,1,772,,0,,0,5,27.8,13,72.2,,0,18,2.3
"480723270260000","Illini Bluffs CUSD 327","Peoria",92.1,0.9,3.2,0.2,0,0.4,3.2,0,16.6,24.4,1.5,971,,0,,0,26,35.1,48,64.9,,0,74,7.6
"480723280030000","Hollis Cons SD 328","Peoria",94.2,0.6,3.2,0,0,0,1.9,0,6.5,16.1,0.6,155,,0,,0,3,60,2,40,,0,5,3.2
"490810290020000","Hampton SD 29","Rock Island",82.1,5.6,9.8,0,0,0,2.6,0,15.8,33.3,0,234,,0,,0,2,33.3,4,66.7,,0,6,2.6
"490810300170000","United Twp HSD 30","Rock Island",59.2,10.9,23.6,1.9,0.1,0.2,4.3,2.8,13.3,61.2,1.4,1756,,0,5,0.1,5763,96.1,232,3.9,,0,6000,341.7
"490810340020000","Silvis SD 34","Rock Island",58.9,8.8,24.7,1.2,0,0,6.4,7.9,16.6,70.2,0.5,657,,0,,0,97,50.5,95,49.5,,0,192,29.2
"490810360020000","Carbon Cliff-Barstow SD 36","Rock Island",52.7,29.7,11.8,0,0,0,5.7,9.8,6.1,89.9,0.7,296,,0,,0,67,49.6,68,50.4,,0,135,45.6
"490810370020000","East Moline SD 37","Rock Island",42.5,20,29.4,2.7,0.1,0.1,5.2,18.5,8.3,74,1.9,2784,,0,2,0.2,617,60.6,399,39.2,,0,1018,36.6
"490810400220000","Moline-Coal Valley CUSD 40","Rock Island",57.1,8.1,27.6,2.3,0,0.2,4.6,10.4,12.8,51.1,0.6,7379,,0,2,0.2,621,52.3,564,47.5,,0,1187,16.1
"490810410250000","Rock Island SD 41","Rock Island",44.7,33.7,12.7,5.7,0.2,0.2,2.8,9.3,14.5,67.8,1.6,6830,,0,,0,677,74.6,230,25.4,,0,907,13.3
"490811000260000","Riverdale CUSD 100","Rock Island",93.2,0.9,1.8,0.3,0,0,3.8,0.1,13.8,29.9,0.3,1159,,0,,0,46,51.1,44,48.9,,0,90,7.8
"490812000260000","Sherrard CUSD 200","Rock Island",89.7,1.3,4.6,0.7,0,0.1,3.6,0.2,12.4,37.1,1.1,1520,1,1.1,4,4.3,43,45.7,46,48.9,,0,94,6.2
"490813000260000","Rockridge CUSD 300","Rock Island",96.4,0.4,2,0,0,0,1.2,0.3,16.1,23.2,0.2,1140,,0,,0,91,66.9,45,33.1,,0,136,11.9
"500820090260000","Lebanon CUSD 9","Saint Clair",67.8,22.8,1,0.8,0,0.3,7.2,0.2,15.5,40.3,1.7,600,,0,,0,31,70.5,13,29.5,,0,44,7.3
"500820190260000","Mascoutah CUD 19","Saint Clair",70.7,10.3,7.1,1.9,0.8,0.7,8.5,0.5,14.9,24.6,0.2,3675,,,,,,,,,,,,
"500820300030000","St Libory Cons SD 30","Saint Clair",95,0,2.5,0,0,0,2.5,0,15,31.3,3.8,80,,0,,0,,0,1,100,,0,1,1.2
"500820400260000","Marissa CUSD 40","Saint Clair",93.7,0.6,0,0,0,0,5.6,0,20.6,65.3,2.6,622,,0,,0,124,58.8,86,40.8,1,0.5,211,33.9
"500820600260000","New Athens CUSD 60","Saint Clair",96.2,1.3,0.4,0.4,0,0.4,1.4,0,11.2,27.7,8.3,556,,0,,0,12,63.2,7,36.8,,0,19,3.4
"500820700040000","Freeburg CCSD 70","Saint Clair",95.2,0.1,2.6,0.5,0,0,1.6,0.5,7.9,9.5,0.9,769,,0,,0,13,81.3,3,18.8,,0,16,2.1
"500820770160000","Freeburg CHSD 77","Saint Clair",96.5,0.8,1.4,0.3,0.2,0.5,0.3,0.3,11.9,12,1.3,623,,0,,0,35,51.5,33,48.5,,0,68,10.9
"500820850020000","Shiloh Village SD 85","Saint Clair",71,17.2,5.2,2.9,0.9,0.9,1.9,0.3,17.6,36.7,6.4,580,,,,,,,,,,,,
"500820900040000","O Fallon CCSD 90","Saint Clair",68.4,18,4.4,2.5,0.1,0.1,6.4,0.4,15.3,24.3,0.3,3492,,0,,0,306,78.9,82,21.1,,0,388,11.1
"500821040020000","Central SD 104","Saint Clair",51,29.1,7.8,1.9,0,0,10.3,3,16.2,58.6,8.4,592,,0,,0,13,50,13,50,,0,26,4.4
"500821050020000","Pontiac-W Holliday SD 105","Saint Clair",38.1,42.7,7.9,2.7,0,0.1,8.4,1.4,13.5,47.6,1.5,808,,0,,0,42,38.5,67,61.5,,0,109,13.5
"500821100040000","Grant CCSD 110","Saint Clair",49,38.8,3.5,0.5,0.2,0.3,7.8,0.2,22.1,54.3,1.4,637,,0,,0,20,51.3,19,48.7,,0,39,6.1
"500821130020000","Wolf Branch SD 113","Saint Clair",70.6,16.3,4.5,3.5,0.2,0,4.9,1.1,11.7,16.4,0,849,,0,,0,31,60.8,20,39.2,,0,51,6
"500821150020000","Whiteside SD 115","Saint Clair",38.3,46.9,3.7,1.9,0,0.2,8.9,0,21.4,50.9,2.2,1338,,,,,,,,,,,,
